symbol,name,current_candidate_status,current_block_reason,unblock_path,unblock_status,unblock_priority,required_conditions,waiting_condition,manual_review_condition,benchmark_condition,factor_gate_condition,metadata_condition,liquidity_condition,estimated_earliest_review_date,can_be_unblocked_by_waiting,can_be_unblocked_by_manual_review,can_be_unblocked_by_refresh,can_be_unblocked_by_benchmark_update,still_blocked_after_primary_fix,next_action,notes
563670,金融科技ETF鹏华,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (139/250; rows_needed=111); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (139/250; rows_needed=111),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-10-28,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
563690,红利低波ETF永赢,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (141/250; rows_needed=109); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (141/250; rows_needed=109),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-10-26,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
563750,中证500ETF汇添富,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (127/250; rows_needed=123); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (127/250; rows_needed=123),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,2026-11-13,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
563790,卫星ETF鹏华,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (82/250; rows_needed=168); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (82/250; rows_needed=168),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
563850,食品ETF广发,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (91/250; rows_needed=159); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (91/250; rows_needed=159),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
563870,通用航空ETF鹏华,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (74/250; rows_needed=176); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (74/250; rows_needed=176),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
563890,国企红利ETF创金合信,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (136/250; rows_needed=114); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (136/250; rows_needed=114),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-11-02,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
563930,上证增强ETF招商,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (81/250; rows_needed=169); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (81/250; rows_needed=169),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
563960,300质量ETF兴全,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (79/250; rows_needed=171); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (79/250; rows_needed=171),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
563980,800红利低波ETF鑫元,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (121/250; rows_needed=129); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (121/250; rows_needed=129),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-11-23,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
588130,科创医药ETF华夏,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (231/250; rows_needed=19); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (231/250; rows_needed=19),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-06-11,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
588140,科创200ETF广发,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (138/250; rows_needed=112); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (138/250; rows_needed=112),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,2026-10-29,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
588270,科创200ETF易方达,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (219/250; rows_needed=31); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (219/250; rows_needed=31),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,2026-06-30,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
588410,科创创业人工智能ETF鹏华,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (82/250; rows_needed=168); factor_gate_status != blocked_for_strategy_use; keep liquidity watch until tradability threshold is met,row_count >= min_required_rows (82/250; rows_needed=168),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,keep liquidity watch until tradability threshold is met,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
588420,科创创业人工智能ETF摩根,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (82/250; rows_needed=168); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (82/250; rows_needed=168),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
588430,科创创业人工智能ETF工银,blocked_short_history,short_history;exclude_from_candidate_pool,wait_for_history,waiting,P1_wait_for_history,row_count >= min_required_rows (85/250; rows_needed=165); factor_gate_status != blocked_for_strategy_use,row_count >= min_required_rows (85/250; rows_needed=165),,usable_benchmark_count > 0 before 007B or benchmark-dependent factor promotion,factor_gate_status != blocked_for_strategy_use,,,unknown,True,False,False,False,True,keep excluded and rerun candidate gate after minimum history is reached,plan only; does not clear candidate gate; benchmark dependency also keeps 007B blocked
